,Label,X,Y,x,y
4529,regular,0.5203125,0.0171875,0.9546875,0.5421875
4530,regular,0.5203125,0.03125,0.675,0.2078125
4531,regular,0.5203125,0.1109375,0.9203125,0.6359375
4532,regular,0.5203125,0.1765625,0.9984375,0.6890625
4533,regular,0.5203125,0.4328125,0.6953125,0.584375
4534,regular,0.5203125,0.6390625,0.7265625,0.83125
4535,regular,0.521875,0.15,0.915625,0.3875
4536,regular,0.521875,0.3109375,0.96875,0.8359375
4537,regular,0.521875,0.3875,0.846875,0.89375
4538,regular,0.521875,0.409375,0.99375,0.925
4539,regular,0.521875,0.425,0.665625,0.5703125
4540,regular,0.521875,0.4375,0.66875,0.5484375
4541,regular,0.5234375,0.0375,0.6515625,0.1453125
4542,regular,0.5234375,0.1625,0.64375,0.303125
4543,regular,0.5234375,0.171875,0.8171875,0.66875
4544,regular,0.5234375,0.2234375,0.9140625,0.7484375
4545,regular,0.5234375,0.3734375,0.678125,0.528125
4546,regular,0.5234375,0.3890625,0.7609375,0.8609375
4547,regular,0.5234375,0.415625,0.8296875,0.915625
4548,regular,0.5234375,0.6171875,0.678125,0.76875
4549,regular,0.525,0.0390625,0.865625,0.5515625
4550,regular,0.525,0.0953125,0.6859375,0.253125
4551,regular,0.525,0.121875,0.815625,0.615625
4552,regular,0.525,0.125,0.6765625,0.2703125
4553,regular,0.525,0.1609375,0.909375,0.6828125
4554,regular,0.525,0.2328125,0.665625,0.3734375
4555,regular,0.525,0.2921875,0.659375,0.409375
4556,regular,0.5265625,0.078125,0.8890625,0.596875
4557,regular,0.5265625,0.1203125,0.7765625,0.5984375
4558,regular,0.5265625,0.2625,0.653125,0.3828125
4559,regular,0.5265625,0.28125,0.9421875,0.80625
4560,regular,0.5265625,0.390625,0.6625,0.5
4561,regular,0.5265625,0.4234375,0.7890625,0.9078125
4562,regular,0.5265625,0.534375,0.6375,0.6703125
4563,regular,0.528125,0.10625,0.6890625,0.2515625
4564,regular,0.528125,0.125,0.6890625,0.2828125
4565,regular,0.528125,0.1328125,0.6296875,0.2671875
4566,regular,0.528125,0.2859375,0.984375,0.8078125
4567,regular,0.528125,0.33125,0.9375,0.7875
4568,regular,0.528125,0.3421875,0.6578125,0.4875
4569,regular,0.528125,0.371875,0.796875,0.85625
4570,regular,0.528125,0.4421875,0.6765625,0.59375
4571,regular,0.528125,0.48125,0.828125,0.98125
4572,regular,0.5296875,0.0515625,0.9296875,0.5765625
4573,regular,0.5296875,0.321875,0.7828125,0.725
4574,regular,0.5296875,0.5859375,0.6953125,0.7484375
4575,regular,0.5296875,0.6875,0.6671875,0.8296875
4576,regular,0.5296875,0.7453125,0.665625,0.8546875
4577,regular,0.5296875,0.775,0.665625,0.9046875
4578,regular,0.53125,0.09375,0.915625,0.615625
4579,regular,0.53125,0.1109375,0.9875,0.5328125
4580,regular,0.53125,0.228125,0.984375,0.653125
4581,regular,0.53125,0.253125,0.7078125,0.4078125
4582,regular,0.53125,0.3046875,0.678125,0.4484375
4583,regular,0.5328125,0.4734375,0.909375,0.8296875
4584,regular,0.534375,0.0390625,0.86875,0.5515625
4585,regular,0.534375,0.0703125,0.66875,0.2234375
4586,regular,0.534375,0.3234375,0.85625,0.6421875
4587,regular,0.534375,0.634375,0.6609375,0.7671875
4588,regular,0.534375,0.765625,0.6765625,0.8953125
4589,regular,0.534375,0.8375,0.69375,0.940625
4590,regular,0.5359375,0.053125,0.66875,0.1734375
4591,regular,0.5359375,0.1296875,0.8171875,0.6203125
4592,regular,0.5359375,0.20625,0.9953125,0.728125
4593,regular,0.5359375,0.2578125,0.8078125,0.7453125
4594,regular,0.5359375,0.309375,0.6984375,0.4734375
4595,regular,0.5359375,0.3390625,0.8203125,0.6125
4596,regular,0.5359375,0.4078125,0.671875,0.51875
4597,regular,0.5359375,0.5640625,0.703125,0.7125
4598,regular,0.5359375,0.5953125,0.7921875,0.8546875
4599,regular,0.5359375,0.621875,0.7125,0.7421875
4600,regular,0.5359375,0.721875,0.665625,0.8546875
4601,regular,0.5375,0.1484375,0.9625,0.6734375
4602,regular,0.5375,0.3640625,0.6921875,0.5125
4603,regular,0.5375,0.371875,0.6734375,0.478125
4604,regular,0.5375,0.5421875,0.625,0.66875
4605,regular,0.5390625,0.01875,0.9390625,0.475
4606,regular,0.5390625,0.10625,0.8984375,0.625
4607,regular,0.5390625,0.165625,0.8765625,0.5015625
4608,regular,0.5390625,0.2875,0.9640625,0.740625
4609,regular,0.5390625,0.2953125,0.9859375,0.8203125
4610,regular,0.5390625,0.3046875,0.9328125,0.7609375
4611,regular,0.5390625,0.346875,0.7609375,0.534375
4612,regular,0.5390625,0.371875,0.640625,0.4953125
4613,regular,0.5390625,0.453125,0.8046875,0.8625
4614,regular,0.540625,0.0578125,0.81875,0.5484375
4615,regular,0.540625,0.0609375,0.7125,0.234375
4616,regular,0.540625,0.146875,0.803125,0.63125
4617,regular,0.540625,0.1984375,0.90625,0.7171875
4618,regular,0.540625,0.2421875,0.6859375,0.3875
4619,regular,0.540625,0.3078125,0.79375,0.7859375
4620,regular,0.540625,0.359375,0.94375,0.884375
4621,regular,0.540625,0.375,0.971875,0.9
4622,regular,0.540625,0.390625,0.878125,0.903125
4623,regular,0.5421875,0.009375,0.9203125,0.53125
4624,regular,0.5421875,0.4296875,0.725,0.5984375
4625,regular,0.5421875,0.45,0.690625,0.6109375
4626,regular,0.5421875,0.5125,0.834375,0.803125
4627,regular,0.5421875,0.80625,0.6921875,0.9453125
4628,regular,0.54375,0.0609375,0.6890625,0.1953125
4629,regular,0.54375,0.0640625,0.9125,0.5828125
4630,regular,0.54375,0.0671875,0.81875,0.5546875
4631,regular,0.54375,0.1609375,0.85625,0.6640625
4632,regular,0.54375,0.2078125,0.7890625,0.465625
4633,regular,0.54375,0.271875,0.965625,0.565625
4634,regular,0.54375,0.2,0.996875,0.721875
4635,regular,0.54375,0.371875,0.6765625,0.4953125
4636,regular,0.54375,0.425,0.7015625,0.5828125
4637,regular,0.54375,0.4625,0.675,0.5765625
4638,regular,0.54375,0.553125,0.8,0.79375
4639,regular,0.54375,0.5859375,0.971875,0.9671875
4640,regular,0.5453125,0.11875,0.696875,0.2640625
4641,regular,0.5453125,0.3296875,0.7984375,0.8078125
4642,regular,0.5453125,0.3484375,0.8171875,0.6078125
4643,regular,0.5453125,0.415625,0.9140625,0.86875
4644,regular,0.5453125,0.6859375,0.9703125,0.9859375
4645,regular,0.5453125,0.771875,0.684375,0.9015625
4646,regular,0.5453125,0.78125,0.678125,0.9078125
4647,regular,0.5453125,0.8046875,0.7546875,0.9484375
4648,regular,0.546875,0.0875,0.8875,0.6
4649,regular,0.546875,0.1890625,0.84375,0.6859375
4650,regular,0.546875,0.215625,0.9375,0.740625
4651,regular,0.546875,0.31875,0.98125,0.84375
4652,regular,0.546875,0.3703125,0.85,0.7984375
4653,regular,0.546875,0.4515625,0.903125,0.9015625
4654,regular,0.546875,0.609375,0.8375,0.9
4655,regular,0.546875,0.615625,0.653125,0.7484375
4656,regular,0.546875,0.684375,0.9625,0.959375
4657,regular,0.546875,0.771875,0.7515625,0.9359375
4658,regular,0.546875,0.8828125,0.678125,0.9890625
4659,regular,0.5484375,0.19375,0.9515625,0.71875
4660,regular,0.5484375,0.35,0.69375,0.490625
4661,regular,0.5484375,0.4296875,0.8609375,0.9328125
4662,regular,0.5484375,0.4515625,0.9640625,0.9765625
4663,regular,0.5484375,0.4609375,0.8765625,0.9703125
4664,regular,0.5484375,0.4765625,0.9078125,0.9953125
4665,regular,0.5484375,0.5328125,0.65625,0.659375
4666,regular,0.5484375,0.5421875,0.678125,0.653125
4667,regular,0.5484375,0.771875,0.6765625,0.8703125
4668,regular,0.5515625,0.3296875,0.8734375,0.8359375
4669,regular,0.5515625,0.4015625,0.9953125,0.9265625
4670,regular,0.5515625,0.5078125,0.7640625,0.7375
4671,regular,0.5515625,0.6515625,0.690625,0.765625
4672,regular,0.5515625,0.69375,0.684375,0.86875
4673,regular,0.553125,0.065625,0.7015625,0.2078125
4674,regular,0.553125,0.10625,0.8375,0.6
4675,regular,0.553125,0.1984375,0.7078125,0.35
4676,regular,0.553125,0.221875,0.8625,0.725
4677,regular,0.553125,0.24375,0.78125,0.45
4678,regular,0.553125,0.2828125,0.7046875,0.425
4679,regular,0.553125,0.3375,0.840625,0.83125
4680,regular,0.553125,0.4078125,0.7140625,0.5703125
4681,regular,0.553125,0.5328125,0.946875,0.9890625
4682,regular,0.553125,0.6375,0.78125,0.84375
4683,regular,0.553125,0.7046875,0.7015625,0.8625
4684,regular,0.553125,0.83125,0.6953125,0.98125
4685,regular,0.5546875,0.034375,0.9515625,0.490625
4686,regular,0.5546875,0.0609375,0.9203125,0.5796875
4687,regular,0.5546875,0.1125,0.65,0.234375
4688,regular,0.5546875,0.1984375,0.709375,0.3578125
4689,regular,0.5546875,0.3046875,0.9609375,0.8296875
4690,regular,0.5546875,0.340625,0.859375,0.675
4691,regular,0.5546875,0.3453125,0.7359375,0.51875
4692,regular,0.5546875,0.3640625,0.9671875,0.8890625
4693,regular,0.5546875,0.5015625,0.703125,0.6375
4694,regular,0.5546875,0.5375,0.696875,0.6765625
4695,regular,0.55625,0.009375,0.91875,0.528125
4696,regular,0.55625,0.0453125,0.7015625,0.1703125
4697,regular,0.55625,0.1078125,0.878125,0.6140625
4698,regular,0.55625,0.1125,0.89375,0.625
4699,regular,0.55625,0.18125,0.7015625,0.3140625
4700,regular,0.55625,0.2421875,0.7046875,0.3890625
4701,regular,0.55625,0.696875,0.7265625,0.86875
4702,regular,0.5578125,0.0421875,0.684375,0.18125
4703,regular,0.5578125,0.084375,0.9609375,0.609375
4704,regular,0.5578125,0.1671875,0.8828125,0.6765625
4705,regular,0.5578125,0.1765625,0.9234375,0.5
4706,regular,0.5578125,0.221875,0.8640625,0.725
4707,regular,0.5578125,0.2546875,0.684375,0.38125
4708,regular,0.5578125,0.2,0.8421875,0.690625
4709,regular,0.5578125,0.328125,0.9109375,0.703125
4710,regular,0.5578125,0.378125,0.7015625,0.5046875
4711,regular,0.5578125,0.5078125,0.7046875,0.6421875
4712,regular,0.5578125,0.521875,0.8796875,0.80625
4713,regular,0.5578125,0.6609375,0.6859375,0.778125
4714,regular,0.559375,0.1765625,0.98125,0.7015625
4715,regular,0.559375,0.1765625,0.984375,0.7015625
4716,regular,0.559375,0.496875,0.7125,0.6546875
4717,regular,0.55,0.125,0.984375,0.575
4718,regular,0.55,0.19375,0.78125,0.3890625
4719,regular,0.55,0.2328125,0.6828125,0.3453125
4720,regular,0.55,0.3859375,0.93125,0.9078125
4721,regular,0.55,0.4484375,0.9875,0.9734375
4722,regular,0.55,0.465625,0.746875,0.64375
4723,regular,0.55,0.5296875,0.884375,0.8640625
4724,regular,0.55,0.63125,0.7109375,0.790625
4725,regular,0.55,0.646875,0.6578125,0.78125
4726,regular,0.55,0.8078125,0.6796875,0.93125
4727,regular,0.5609375,0.003125,0.715625,0.1609375
4728,regular,0.5609375,0.103125,0.9859375,0.628125
4729,regular,0.5609375,0.109375,0.9171875,0.625
4730,regular,0.5609375,0.125,0.9359375,0.646875
4731,regular,0.5609375,0.265625,0.696875,0.3828125
4732,regular,0.5609375,0.665625,0.6734375,0.8046875
4733,regular,0.5609375,0.8375,0.6875,0.9765625
4734,regular,0.5625,0.0140625,0.6859375,0.1
4735,regular,0.5625,0.1375,0.990625,0.44375
4736,regular,0.5625,0.1703125,0.9125,0.6859375
4737,regular,0.5625,0.26875,0.7140625,0.3734375
4738,regular,0.5625,0.2,0.9625,0.725
4739,regular,0.5625,0.3359375,0.7453125,0.5203125
4740,regular,0.5625,0.3375,0.6984375,0.4828125
4741,regular,0.5625,0.3953125,0.9953125,0.8453125
4742,regular,0.5625,0.4265625,0.890625,0.7953125
4743,regular,0.5625,0.43125,0.95625,0.95625
4744,regular,0.5625,0.6390625,0.7125,0.78125
4745,regular,0.5625,0.646875,0.7984375,0.8203125
4746,regular,0.5640625,0.0046875,0.8734375,0.4359375
4747,regular,0.5640625,0.0484375,0.703125,0.1765625
4748,regular,0.5640625,0.2546875,0.7078125,0.428125
4749,regular,0.5640625,0.303125,0.815625,0.55
4750,regular,0.5640625,0.30625,0.71875,0.4625
4751,regular,0.5640625,0.33125,0.6875,0.4734375
4752,regular,0.5640625,0.365625,0.9984375,0.890625
4753,regular,0.5640625,0.3703125,0.8109375,0.8453125
4754,regular,0.5640625,0.4546875,0.8859375,0.9609375
4755,regular,0.5640625,0.759375,0.6921875,0.8578125
4756,regular,0.565625,0.29375,0.953125,0.815625
4757,regular,0.565625,0.3203125,0.7890625,0.5453125
4758,regular,0.565625,0.4609375,0.965625,0.7078125
4759,regular,0.565625,0.4671875,0.740625,0.634375
4760,regular,0.565625,0.653125,0.7046875,0.7828125
4761,regular,0.565625,0.7265625,0.7515625,0.9296875
4762,regular,0.5671875,0.0546875,0.675,0.190625
4763,regular,0.5671875,0.1953125,0.6984375,0.340625
4764,regular,0.5671875,0.2515625,0.721875,0.403125
4765,regular,0.5671875,0.2515625,0.7234375,0.409375
4766,regular,0.5671875,0.275,0.7453125,0.44375
4767,regular,0.5671875,0.315625,0.8890625,0.821875
4768,regular,0.5671875,0.3453125,0.9109375,0.8578125
4769,regular,0.5671875,0.4046875,0.8765625,0.9078125
4770,regular,0.5671875,0.6296875,0.7125,0.7625
4771,regular,0.5671875,0.75,0.6984375,0.8609375
4772,regular,0.56875,0.015625,0.884375,0.45
4773,regular,0.56875,0.040625,0.871875,0.346875
4774,regular,0.56875,0.04375,0.6984375,0.1671875
4775,regular,0.56875,0.1828125,0.925,0.6984375
4776,regular,0.56875,0.2015625,0.696875,0.3359375
4777,regular,0.56875,0.2421875,0.86875,0.7421875
4778,regular,0.56875,0.3390625,0.7046875,0.4546875
4779,regular,0.56875,0.4234375,0.7296875,0.5859375
4780,regular,0.56875,0.5140625,0.834375,0.9984375
4781,regular,0.5703125,0.009375,0.690625,0.1484375
4782,regular,0.5703125,0.0921875,0.7,0.20625
4783,regular,0.5703125,0.1296875,0.721875,0.2734375
4784,regular,0.5703125,0.1375,0.8265625,0.415625
4785,regular,0.5703125,0.1421875,0.8828125,0.6453125
4786,regular,0.5703125,0.19375,0.69375,0.3328125
4787,regular,0.5703125,0.2359375,0.9140625,0.7484375
4788,regular,0.5703125,0.2453125,0.7046875,0.39375
4789,regular,0.5703125,0.2484375,0.7375,0.4078125
4790,regular,0.5703125,0.2890625,0.8015625,0.51875
4791,regular,0.5703125,0.365625,0.8953125,0.871875
4792,regular,0.5703125,0.596875,0.7203125,0.7421875
4793,regular,0.571875,0.1640625,0.7140625,0.3140625
4794,regular,0.571875,0.634375,0.7125,0.8109375
4795,regular,0.5734375,0.0109375,0.7171875,0.1375
4796,regular,0.5734375,0.121875,0.715625,0.25
4797,regular,0.5734375,0.159375,0.765625,0.3171875
4798,regular,0.5734375,0.3828125,0.8828125,0.8859375
4799,regular,0.5734375,0.459375,0.8796875,0.959375
4800,regular,0.5734375,0.465625,0.725,0.6
4801,regular,0.5734375,0.6234375,0.7515625,0.8
4802,regular,0.5734375,0.7375,0.740625,0.8921875
4803,regular,0.5734375,0.7640625,0.721875,0.9171875
4804,regular,0.5734375,0.8109375,0.7296875,0.9109375
4805,regular,0.575,0.140625,0.728125,0.31875
4806,regular,0.575,0.146875,0.74375,0.2875
4807,regular,0.575,0.23125,0.7109375,0.378125
4808,regular,0.575,0.296875,0.784375,0.5125
4809,regular,0.575,0.5625,0.7203125,0.6953125
4810,regular,0.5765625,0.0015625,0.8734375,0.4984375
4811,regular,0.5765625,0.1546875,0.8234375,0.6296875
4812,regular,0.5765625,0.484375,0.725,0.6296875
4813,regular,0.5765625,0.5890625,0.7265625,0.7375
4814,regular,0.5765625,0.6453125,0.70625,0.75625
4815,regular,0.5765625,0.8296875,0.725,0.975
4816,regular,0.578125,0.00625,0.815625,0.478125
4817,regular,0.578125,0.440625,0.965625,0.9625
4818,regular,0.578125,0.634375,0.73125,0.7828125
4819,regular,0.578125,0.853125,0.7140625,0.9921875
4820,regular,0.5796875,0.0828125,0.690625,0.215625
4821,regular,0.5796875,0.2171875,0.8359375,0.4796875
4822,regular,0.5796875,0.4203125,0.9609375,0.8765625
4823,regular,0.5796875,0.4234375,0.8609375,0.9140625
4824,regular,0.5796875,0.4375,0.71875,0.5734375
4825,regular,0.5796875,0.8546875,0.7078125,0.996875
4826,regular,0.58125,0.1546875,0.83125,0.5546875
4827,regular,0.58125,0.175,0.71875,0.3234375
4828,regular,0.58125,0.190625,0.915625,0.7
4829,regular,0.58125,0.3921875,0.984375,0.9171875
4830,regular,0.58125,0.515625,0.7765625,0.69375
4831,regular,0.58125,0.7234375,0.721875,0.8625
4832,regular,0.58125,0.7515625,0.7296875,0.8953125
4833,regular,0.58125,0.834375,0.721875,0.9578125
4834,regular,0.5828125,0.034375,0.925,0.359375
4835,regular,0.5828125,0.409375,0.8984375,0.784375
4836,regular,0.5828125,0.4109375,0.7125,0.5265625
4837,regular,0.5828125,0.4390625,0.9953125,0.9640625
4838,regular,0.5828125,0.44375,0.671875,0.571875
4839,regular,0.5828125,0.525,0.678125,0.6734375
4840,regular,0.584375,0.046875,0.828125,0.521875
4841,regular,0.584375,0.203125,0.7078125,0.3015625
4842,regular,0.584375,0.278125,0.925,0.721875
4843,regular,0.584375,0.3140625,0.925,0.640625
4844,regular,0.584375,0.3453125,0.928125,0.8578125
4845,regular,0.584375,0.6140625,0.7140625,0.7578125
4846,regular,0.584375,0.7046875,0.721875,0.8546875
4847,regular,0.5859375,0.04375,0.9578125,0.5625
4848,regular,0.5859375,0.08125,0.753125,0.259375
4849,regular,0.5859375,0.2796875,0.75,0.4546875
4850,regular,0.5859375,0.69375,0.684375,0.840625
4851,regular,0.5859375,0.74375,0.7484375,0.9046875
4852,regular,0.5875,0.034375,0.909375,0.471875
4853,regular,0.5875,0.1453125,0.7421875,0.303125
4854,regular,0.5875,0.309375,0.746875,0.4671875
4855,regular,0.5875,0.3921875,0.75,0.51875
4856,regular,0.5875,0.4171875,0.95,0.8671875
4857,regular,0.5875,0.53125,0.875,0.953125
4858,regular,0.5875,0.5984375,0.7390625,0.74375
4859,regular,0.5875,0.6375,0.74375,0.790625
4860,regular,0.5890625,0.2796875,0.8421875,0.525
4861,regular,0.5890625,0.4328125,0.921875,0.7671875
4862,regular,0.5890625,0.6015625,0.7640625,0.7640625
4863,regular,0.590625,0.1078125,0.94375,0.5546875
4864,regular,0.590625,0.1578125,0.7171875,0.2875
4865,regular,0.590625,0.253125,0.953125,0.771875
4866,regular,0.590625,0.3234375,0.7484375,0.478125
4867,regular,0.590625,0.5140625,0.715625,0.6578125
4868,regular,0.590625,0.5796875,0.7703125,0.7640625
4869,regular,0.590625,0.6109375,0.740625,0.746875
4870,regular,0.590625,0.7203125,0.7375,0.859375
4871,regular,0.590625,0.83125,0.7140625,0.9734375
4872,regular,0.5921875,0.040625,0.9375,0.378125
4873,regular,0.5921875,0.0546875,0.73125,0.184375
4874,regular,0.5921875,0.140625,0.8859375,0.6375
4875,regular,0.5921875,0.3953125,0.9640625,0.9140625
4876,regular,0.5921875,0.6078125,0.746875,0.734375
4877,regular,0.5921875,0.7859375,0.746875,0.9359375
4878,regular,0.59375,0.553125,0.7375,0.6984375
4879,regular,0.5953125,0.253125,0.9546875,0.771875
4880,regular,0.5953125,0.265625,0.9828125,0.721875
4881,regular,0.5953125,0.521875,0.75625,0.6859375
4882,regular,0.5953125,0.5953125,0.7296875,0.7390625
4883,regular,0.5953125,0.7421875,0.74375,0.89375
4884,regular,0.596875,0.05,0.934375,0.49375
4885,regular,0.596875,0.084375,0.7328125,0.2265625
4886,regular,0.596875,0.2984375,0.746875,0.446875
4887,regular,0.596875,0.5921875,0.821875,0.7578125
4888,regular,0.596875,0.7296875,0.7421875,0.8796875
4889,regular,0.596875,0.74375,0.7484375,0.878125
4890,regular,0.5984375,0.140625,0.7109375,0.278125
4891,regular,0.5984375,0.2140625,0.9203125,0.7203125
4892,regular,0.5984375,0.2296875,0.9484375,0.7453125
4893,regular,0.5984375,0.240625,0.9296875,0.75
4894,regular,0.5984375,0.246875,0.9515625,0.6234375
4895,regular,0.5984375,0.35,0.8640625,0.834375
4896,regular,0.5984375,0.3953125,0.9515625,0.9109375
4897,regular,0.5984375,0.553125,0.73125,0.6796875
4898,regular,0.5,0.040625,0.6265625,0.128125
4899,regular,0.5,0.0921875,0.746875,0.5671875
4900,regular,0.5,0.1046875,0.846875,0.6203125
4901,regular,0.5,0.39375,0.625,0.5078125
4902,regular,0.5,0.4609375,0.6625,0.6203125
4903,regular,0.5,0.5140625,0.615625,0.66875
4904,regular,0.5,0.5203125,0.990625,0.8015625
4905,regular,0.5,0.79375,0.64375,0.9421875
4906,regular,0.6015625,0.1625,0.734375,0.3078125
4907,regular,0.6015625,0.16875,0.9390625,0.68125
4908,regular,0.6015625,0.221875,0.9734375,0.675
4909,regular,0.6015625,0.275,0.8453125,0.5109375
4910,regular,0.6015625,0.4046875,0.76875,0.5859375
4911,regular,0.603125,0.071875,0.89375,0.565625
4912,regular,0.603125,0.078125,0.94375,0.590625
4913,regular,0.603125,0.146875,0.96875,0.665625
4914,regular,0.603125,0.234375,0.978125,0.75625
4915,regular,0.603125,0.3296875,0.978125,0.70625
4916,regular,0.603125,0.396875,0.965625,0.915625
4917,regular,0.603125,0.453125,0.7296875,0.590625
4918,regular,0.603125,0.4703125,0.9125,0.9734375
4919,regular,0.603125,0.5765625,0.8546875,0.7953125
4920,regular,0.6046875,0.0796875,0.9953125,0.6015625
4921,regular,0.6046875,0.1703125,0.9578125,0.6859375
4922,regular,0.6046875,0.1921875,0.8328125,0.40625
4923,regular,0.6046875,0.2375,0.734375,0.3765625
4924,regular,0.6046875,0.2796875,0.9984375,0.8046875
4925,regular,0.6046875,0.3265625,0.8953125,0.8203125
4926,regular,0.6046875,0.35,0.784375,0.5359375
4927,regular,0.6046875,0.6921875,0.8953125,0.9703125
4928,regular,0.60625,0.0578125,0.75,0.2734375
4929,regular,0.60625,0.0734375,0.921875,0.5796875
4930,regular,0.60625,0.1140625,0.96875,0.6328125
4931,regular,0.60625,0.1171875,0.7515625,0.2609375
4932,regular,0.60625,0.246875,0.915625,0.75
4933,regular,0.60625,0.4953125,0.7640625,0.65625
4934,regular,0.60625,0.7796875,0.753125,0.921875
4935,regular,0.60625,0.8328125,0.775,0.9921875
4936,regular,0.6078125,0.246875,0.7609375,0.3984375
4937,regular,0.6078125,0.296875,0.7375,0.4359375
4938,regular,0.6078125,0.33125,0.9203125,0.834375
4939,regular,0.6078125,0.6578125,0.9015625,0.959375
4940,regular,0.6078125,0.6921875,0.74375,0.8234375
4941,regular,0.609375,0.01875,0.9625,0.534375
4942,regular,0.609375,0.121875,0.7296875,0.2265625
4943,regular,0.609375,0.1890625,0.7640625,0.340625
4944,regular,0.609375,0.4765625,0.7578125,0.61875
4945,regular,0.609375,0.509375,0.7546875,0.653125
4946,regular,0.609375,0.5484375,0.715625,0.7
4947,regular,0.609375,0.759375,0.753125,0.925
4948,regular,0.6109375,0.0265625,0.7796875,0.1953125
4949,regular,0.6109375,0.0828125,0.775,0.246875
4950,regular,0.6109375,0.2328125,0.9078125,0.7296875
4951,regular,0.6109375,0.359375,0.9703125,0.878125
4952,regular,0.6109375,0.5046875,0.9515625,0.8484375
4953,regular,0.6109375,0.5875,0.9078125,0.8828125
4954,regular,0.6109375,0.7515625,0.7578125,0.9
4955,regular,0.6109375,0.809375,0.78125,0.9765625
4956,regular,0.6125,0.0015625,0.746875,0.103125
4957,regular,0.6125,0.0984375,0.9421875,0.3890625
4958,regular,0.6125,0.1796875,0.740625,0.3125
4959,regular,0.6125,0.1921875,0.7703125,0.3515625
4960,regular,0.6125,0.2515625,0.7375,0.3625
4961,regular,0.6125,0.2953125,0.95625,0.8078125
4962,regular,0.6125,0.371875,0.9125,0.871875
4963,regular,0.6125,0.48125,0.85625,0.95625
4964,regular,0.6125,0.54375,0.7625,0.6859375
4965,regular,0.6125,0.63125,0.828125,0.85
4966,regular,0.6125,0.6515625,0.7515625,0.771875
4967,regular,0.6125,0.665625,0.765625,0.809375
4968,regular,0.6125,0.83125,0.7671875,0.9890625
4969,regular,0.6140625,0.0453125,0.80625,0.234375
4970,regular,0.6140625,0.0609375,0.753125,0.1828125
4971,regular,0.6140625,0.290625,0.9515625,0.734375
4972,regular,0.6140625,0.43125,0.740625,0.5390625
4973,regular,0.615625,0.2828125,0.7640625,0.4265625
4974,regular,0.615625,0.3625,0.91875,0.8625
4975,regular,0.615625,0.3703125,0.996875,0.8921875
4976,regular,0.615625,0.39375,0.959375,0.7421875
4977,regular,0.615625,0.4421875,0.928125,0.9453125
4978,regular,0.615625,0.5515625,0.7703125,0.709375
4979,regular,0.615625,0.8078125,0.7625,0.9046875
4980,regular,0.6171875,0.0453125,0.9515625,0.4
4981,regular,0.6171875,0.06875,0.9828125,0.478125
4982,regular,0.6171875,0.1625,0.9953125,0.615625
4983,regular,0.6171875,0.20625,0.771875,0.359375
4984,regular,0.6171875,0.309375,0.759375,0.4328125
4985,regular,0.6171875,0.35625,0.9828125,0.875
4986,regular,0.61875,0.475,0.7703125,0.63125
4987,regular,0.61875,0.734375,0.7578125,0.853125
4988,regular,0.6203125,0.0125,0.9328125,0.515625
4989,regular,0.6203125,0.0359375,0.7625,0.16875
4990,regular,0.6203125,0.178125,0.8765625,0.659375
4991,regular,0.6203125,0.1859375,0.753125,0.3296875
4992,regular,0.6203125,0.3046875,0.8953125,0.7921875
4993,regular,0.6203125,0.378125,0.7953125,0.525
4994,regular,0.6203125,0.4703125,0.88125,0.7453125
4995,regular,0.621875,0.0453125,0.7671875,0.21875
4996,regular,0.621875,0.1625,0.790625,0.33125
4997,regular,0.621875,0.240625,0.7703125,0.3890625
4998,regular,0.621875,0.3046875,0.7734375,0.4578125
4999,regular,0.621875,0.3453125,0.9828125,0.7109375
5000,regular,0.621875,0.371875,0.7671875,0.50625
5001,regular,0.621875,0.4,0.7828125,0.6125
5002,regular,0.621875,0.6609375,0.7546875,0.790625
5003,regular,0.621875,0.68125,0.78125,0.8421875
5004,regular,0.621875,0.859375,0.734375,0.9921875
5005,regular,0.6234375,0.1453125,0.9234375,0.6421875
5006,regular,0.6234375,0.3109375,0.7703125,0.453125
5007,regular,0.6234375,0.3703125,0.7625,0.4890625
5008,regular,0.625,0.165625,0.8265625,0.3515625
5009,regular,0.625,0.1765625,0.78125,0.328125
5010,regular,0.625,0.221875,0.7671875,0.3703125
5011,regular,0.625,0.3515625,0.790625,0.5484375
5012,regular,0.625,0.4046875,0.7234375,0.559375
5013,regular,0.625,0.4796875,0.7171875,0.603125
5014,regular,0.625,0.5640625,0.71875,0.696875
5015,regular,0.625,0.753125,0.7796875,0.9015625
5016,regular,0.625,0.76875,0.7484375,0.896875
5017,regular,0.625,0.8546875,0.7515625,0.971875
5018,regular,0.6265625,0.171875,0.8703125,0.646875
5019,regular,0.6265625,0.30625,0.728125,0.4375
5020,regular,0.6265625,0.55,0.746875,0.66875
5021,regular,0.6265625,0.578125,0.965625,0.9078125
5022,regular,0.6265625,0.63125,0.7640625,0.7484375
5023,regular,0.6265625,0.86875,0.7125,0.990625
5024,regular,0.628125,0.0015625,0.7734375,0.13125
5025,regular,0.628125,0.125,0.90625,0.615625
5026,regular,0.628125,0.1578125,0.7796875,0.309375
5027,regular,0.628125,0.253125,0.7484375,0.378125
5028,regular,0.628125,0.45625,0.884375,0.9375
5029,regular,0.628125,0.4609375,0.7671875,0.5921875
5030,regular,0.628125,0.509375,0.759375,0.6421875
5031,regular,0.628125,0.8140625,0.78125,0.9703125
5032,regular,0.6296875,0.0484375,0.9703125,0.3890625
